requirement_id,claim_id,chapter,categories,component_candidates,source_path,implementation_status,verification_status
REQ-00165,EAR1-C02-0185,2,evidence,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00166,EAR1-C02-0186,2,measurement,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00167,EAR1-C02-0188,2,evidence,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00168,EAR1-C02-0190,2,evidence,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00169,EAR1-C02-0193,2,evidence,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00170,EAR1-C02-0195,2,measurement;evidence,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00171,EAR1-C02-0196,2,measurement,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00172,EAR1-C02-0199,2,measurement,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00173,EAR1-C02-0200,2,measurement,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00174,EAR1-C02-0201,2,failure_recovery,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00175,EAR1-C02-0204,2,measurement,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00176,EAR1-C02-0205,2,measurement,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00177,EAR1-C02-0206,2,verification,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00178,EAR1-C02-0207,2,measurement,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00179,EAR1-C02-0209,2,measurement,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00180,EAR1-C02-0210,2,verification,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00181,EAR1-C02-0211,2,verification,COMP-011,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00182,EAR1-C02-0214,2,evidence,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00183,EAR1-C02-0215,2,verification,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00184,EAR1-C02-0216,2,verification,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00185,EAR1-C02-0218,2,measurement,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00186,EAR1-C02-0219,2,measurement;evidence,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00187,EAR1-C02-0220,2,verification,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00188,EAR1-C02-0223,2,measurement;evidence,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00189,EAR1-C02-0226,2,measurement,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00190,EAR1-C02-0229,2,human_authority,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00191,EAR1-C02-0240,2,measurement,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00192,EAR1-C02-0245,2,measurement,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00193,EAR1-C02-0246,2,human_authority,,Moodify_Ear_v1_Chapter_02_Package/Moodify_Ear_v1_Chapter_02/Moodify_Ear_v1_Chapter_02.md,UNMAPPED,UNVERIFIED
REQ-00194,EAR1-C03-0002,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00195,EAR1-C03-0004,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00196,EAR1-C03-0005,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00197,EAR1-C03-0008,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00198,EAR1-C03-0009,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00199,EAR1-C03-0010,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00200,EAR1-C03-0011,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00201,EAR1-C03-0012,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00202,EAR1-C03-0015,3,measurement;evidence;human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00203,EAR1-C03-0017,3,verification,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00204,EAR1-C03-0018,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00205,EAR1-C03-0025,3,measurement;evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00206,EAR1-C03-0028,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00207,EAR1-C03-0031,3,verification,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00208,EAR1-C03-0032,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00209,EAR1-C03-0035,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00210,EAR1-C03-0037,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00211,EAR1-C03-0042,3,human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00212,EAR1-C03-0043,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00213,EAR1-C03-0046,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00214,EAR1-C03-0048,3,failure_recovery,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00215,EAR1-C03-0049,3,measurement;human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00216,EAR1-C03-0051,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00217,EAR1-C03-0052,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00218,EAR1-C03-0055,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00219,EAR1-C03-0059,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00220,EAR1-C03-0060,3,verification,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00221,EAR1-C03-0061,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00222,EAR1-C03-0062,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00223,EAR1-C03-0064,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00224,EAR1-C03-0065,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00225,EAR1-C03-0066,3,human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00226,EAR1-C03-0067,3,measurement;human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00227,EAR1-C03-0068,3,measurement;human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00228,EAR1-C03-0070,3,measurement;failure_recovery,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00229,EAR1-C03-0071,3,evidence;human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00230,EAR1-C03-0072,3,measurement;verification,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00231,EAR1-C03-0074,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00232,EAR1-C03-0078,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00233,EAR1-C03-0080,3,measurement,COMP-008;COMP-009,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00234,EAR1-C03-0082,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00235,EAR1-C03-0083,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00236,EAR1-C03-0085,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00237,EAR1-C03-0086,3,failure_recovery,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00238,EAR1-C03-0087,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00239,EAR1-C03-0088,3,measurement;human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00240,EAR1-C03-0089,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00241,EAR1-C03-0093,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00242,EAR1-C03-0094,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00243,EAR1-C03-0097,3,measurement;evidence;human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00244,EAR1-C03-0100,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00245,EAR1-C03-0101,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00246,EAR1-C03-0105,3,measurement;evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00247,EAR1-C03-0108,3,failure_recovery,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00248,EAR1-C03-0109,3,measurement;failure_recovery,COMP-007,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00249,EAR1-C03-0110,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00250,EAR1-C03-0111,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00251,EAR1-C03-0116,3,verification,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00252,EAR1-C03-0117,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00253,EAR1-C03-0119,3,measurement;evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00254,EAR1-C03-0120,3,verification,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00255,EAR1-C03-0122,3,verification,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00256,EAR1-C03-0124,3,verification,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00257,EAR1-C03-0125,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00258,EAR1-C03-0132,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00259,EAR1-C03-0133,3,verification,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00260,EAR1-C03-0134,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00261,EAR1-C03-0135,3,evidence,COMP-002,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00262,EAR1-C03-0136,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00263,EAR1-C03-0137,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00264,EAR1-C03-0140,3,measurement;failure_recovery,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00265,EAR1-C03-0141,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00266,EAR1-C03-0142,3,measurement;evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00267,EAR1-C03-0143,3,measurement;evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00268,EAR1-C03-0144,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00269,EAR1-C03-0146,3,failure_recovery,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00270,EAR1-C03-0147,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00271,EAR1-C03-0148,3,human_authority,COMP-004,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00272,EAR1-C03-0153,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00273,EAR1-C03-0154,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00274,EAR1-C03-0155,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00275,EAR1-C03-0156,3,measurement;evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00276,EAR1-C03-0157,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00277,EAR1-C03-0160,3,human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00278,EAR1-C03-0162,3,measurement;evidence;human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00279,EAR1-C03-0164,3,measurement;evidence;human_authority,COMP-008;COMP-009;COMP-010,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00280,EAR1-C03-0165,3,evidence;verification;failure_recovery,COMP-010,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00281,EAR1-C03-0169,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00282,EAR1-C03-0171,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00283,EAR1-C03-0172,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00284,EAR1-C03-0174,3,evidence;verification;human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00285,EAR1-C03-0175,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00286,EAR1-C03-0178,3,measurement;evidence;human_authority,COMP-001,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00287,EAR1-C03-0179,3,verification,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00288,EAR1-C03-0181,3,measurement;evidence;human_authority,COMP-001;COMP-006,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00289,EAR1-C03-0182,3,verification,COMP-011,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00290,EAR1-C03-0184,3,measurement;verification,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00291,EAR1-C03-0187,3,measurement;evidence;verification;human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00292,EAR1-C03-0188,3,human_authority,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00293,EAR1-C03-0191,3,measurement,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00294,EAR1-C03-0196,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
REQ-00295,EAR1-C03-0197,3,evidence,,Moodify_Ear_v1_Chapter_03_Package/Moodify_Ear_v1_Chapter_03/Moodify_Ear_v1_Chapter_03.md,UNMAPPED,UNVERIFIED
